년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2023-06,KAL,KE,대한항공,국제,HNL,도착,정기,여객,7130,54,1256,55641,18514,15006,189503
2023-06,KAL,KE,대한항공,국제,HNL,출발,정기,여객,6805,57,1310,442840,334232,2827,159999
2023-06,KAL,KE,대한항공,국제,IAD,도착,정기,여객,4840,25,2703,190400,113725,0,208249
2023-06,KAL,KE,대한항공,국제,IAD,출발,정기,여객,4645,41,2529,366534,355864,3114,208361
2023-06,KAL,KE,대한항공,국제,IST,도착,정기,여객,4336,7,463,61303,18849,0,79785
2023-06,KAL,KE,대한항공,국제,IST,출발,정기,여객,3534,9,689,109054,80338,1658,65861
2023-06,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,973542,274163,0,0
2023-06,KAL,KE,대한항공,국제,JFK,도착,정기,여객,13061,74,8584,91801,60520,294,569928
2023-06,KAL,KE,대한항공,국제,JFK,도착,부정기,화물,0,0,0,69617,11223,0,0
2023-06,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,1191511,1009872,0,0
2023-06,KAL,KE,대한항공,국제,JFK,출발,정기,여객,11512,93,9349,449737,287812,99626,551961
2023-06,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,1419033,964806,12579,0
2023-06,KAL,KE,대한항공,국제,KIX,도착,정기,여객,11270,55,2163,63613,59500,0,158403
2023-06,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,1008406,750268,76814,0
2023-06,KAL,KE,대한항공,국제,KIX,출발,정기,여객,11729,68,1712,160219,150777,1292,135569
2023-06,KAL,KE,대한항공,국제,KKJ,도착,정기,화물,0,0,0,612005,483170,7360,0
2023-06,KAL,KE,대한항공,국제,KKJ,도착,부정기,화물,0,0,0,11307,10225,0,0
2023-06,KAL,KE,대한항공,국제,KKJ,출발,정기,화물,0,0,0,186979,162365,19482,0
2023-06,KAL,KE,대한항공,국제,KTM,도착,정기,여객,2268,2,610,17416,14695,0,60844
2023-06,KAL,KE,대한항공,국제,KTM,도착,부정기,여객,1335,0,0,715,437,0,23778
2023-06,KAL,KE,대한항공,국제,KTM,출발,정기,여객,1076,6,887,80332,78289,0,64014
2023-06,KAL,KE,대한항공,국제,KTM,출발,부정기,화물,0,0,0,12683,12683,0,0
2023-06,KAL,KE,대한항공,국제,KTM,출발,부정기,여객,33,0,47,10618,10038,0,1880
2023-06,KAL,KE,대한항공,국제,KUL,도착,정기,화물,0,0,0,747858,567429,0,0
2023-06,KAL,KE,대한항공,국제,KUL,도착,정기,여객,5103,15,955,170040,116943,0,95531
2023-06,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,248724,161489,23,0
2023-06,KAL,KE,대한항공,국제,KUL,출발,정기,여객,4851,20,864,159390,98032,5666,99408
2023-06,KAL,KE,대한항공,국제,LAS,도착,정기,여객,1855,11,2812,510,0,0,132752
2023-06,KAL,KE,대한항공,국제,LAS,출발,정기,여객,2093,24,2554,202698,180105,2120,125551
2023-06,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1618503,323604,0,0
2023-06,KAL,KE,대한항공,국제,LAX,도착,정기,여객,12177,66,10344,399474,48504,30,596725
2023-06,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,239024,61979,0,0
2023-06,KAL,KE,대한항공,국제,LAX,도착,부정기,여객,839,4,282,66076,9277,0,29080
2023-06,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,4016844,2914476,12955,0
2023-06,KAL,KE,대한항공,국제,LAX,출발,정기,여객,12716,92,8665,531050,309815,34923,553429
2023-06,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,711513,586088,2674,0
2023-06,KAL,KE,대한항공,국제,LAX,출발,부정기,여객,686,7,496,62240,54515,97,34559
2023-06,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,614070,148178,911,0
2023-06,KAL,KE,대한항공,국제,LHR,도착,정기,여객,7431,22,283,260619,93772,24074,155856
2023-06,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,784958,505759,5,0
2023-06,KAL,KE,대한항공,국제,LHR,출발,정기,여객,6800,22,802,491323,350032,12400,136195
2023-06,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,133221,104238,0,0
2023-06,KAL,KE,대한항공,국제,MAD,도착,정기,화물,0,0,0,759474,490278,0,0
2023-06,KAL,KE,대한항공,국제,MAD,도착,정기,여객,3236,7,126,89114,28700,0,60176
2023-06,KAL,KE,대한항공,국제,MAD,출발,정기,화물,0,0,0,610801,547802,0,0
2023-06,KAL,KE,대한항공,국제,MAD,출발,정기,여객,2795,11,406,70172,60723,1714,49307
2023-06,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,887354,850362,0,0
2023-06,KAL,KE,대한항공,국제,MNL,도착,정기,여객,3619,21,15022,499187,259505,0,511460
2023-06,KAL,KE,대한항공,국제,MNL,출발,정기,화물,0,0,0,253122,191262,0,0
2023-06,KAL,KE,대한항공,국제,MNL,출발,정기,여객,3826,76,13268,381637,232080,7904,523914
2023-06,KAL,KE,대한항공,국제,MRS,도착,부정기,여객,626,0,0,565,0,0,11304
2023-06,KAL,KE,대한항공,국제,MRS,출발,부정기,여객,626,0,0,0,0,0,9486
2023-06,KAL,KE,대한항공,국제,MXP,도착,정기,화물,0,0,0,201817,78120,0,0
2023-06,KAL,KE,대한항공,국제,MXP,도착,정기,여객,3366,4,138,148446,32729,0,66009
2023-06,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,802499,130785,0,0
2023-06,KAL,KE,대한항공,국제,MXP,출발,정기,화물,0,0,0,185626,172334,0,0
2023-06,KAL,KE,대한항공,국제,MXP,출발,정기,여객,3316,5,170,156420,120036,2464,56500
2023-06,KAL,KE,대한항공,국제,NGO,도착,정기,여객,7052,36,2091,173527,127064,11657,101480
2023-06,KAL,KE,대한항공,국제,NGO,출발,정기,여객,8154,42,1283,137006,74615,16360,112190
2023-06,KAL,KE,대한항공,국제,NKG,도착,정기,여객,1646,5,462,0,0,0,35239
2023-06,KAL,KE,대한항공,국제,NKG,출발,정기,여객,1304,4,311,99,8,0,23498
2023-06,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,2295831,1199349,19669,0
2023-06,KAL,KE,대한항공,국제,NRT,도착,정기,여객,8274,44,2039,164831,79955,5436,139956
2023-06,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,409556,337339,1957,0
2023-06,KAL,KE,대한항공,국제,NRT,도착,부정기,여객,89,0,0,0,0,0,1547
2023-06,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,1811546,906738,117717,0
2023-06,KAL,KE,대한항공,국제,NRT,출발,정기,여객,9073,30,2152,266467,174303,32197,135434
2023-06,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,376028,256632,36123,0
2023-06,KAL,KE,대한항공,국제,NRT,출발,부정기,여객,101,0,0,0,0,0,2749
2023-06,KAL,KE,대한항공,국제,OKA,도착,정기,여객,2806,93,655,0,0,0,48403
2023-06,KAL,KE,대한항공,국제,OKA,출발,정기,여객,3006,87,355,245,0,0,35013
2023-06,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,452410,264091,0,0
2023-06,KAL,KE,대한항공,국제,ORD,도착,정기,여객,3640,33,1881,179513,74053,2411,148274
2023-06,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,204635,145294,0,0
2023-06,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,2827384,2316082,0,0
2023-06,KAL,KE,대한항공,국제,ORD,출발,정기,여객,3406,51,2135,404026,201591,31757,147060
2023-06,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,1214204,1089175,0,0
2023-06,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,669013,140383,0,0
2023-06,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,3743,3190,0,0
2023-06,KAL,KE,대한항공,국제,PEK,도착,정기,여객,1684,11,1627,98453,53797,26979,60006
2023-06,KAL,KE,대한항공,국제,PEK,출발,정기,여객,1477,2,1414,125544,54121,13741,51983
2023-06,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,742858,527296,0,0
2023-06,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,612789,539677,0,0
2023-06,KAL,KE,대한항공,국제,PNH,도착,정기,여객,2720,5,2822,109338,70012,15276,128192
2023-06,KAL,KE,대한항공,국제,PNH,출발,정기,여객,2666,18,2709,152201,95127,1188,133045
2023-06,KAL,KE,대한항공,국제,PRG,도착,정기,여객,4582,8,148,50815,23970,0,86614
2023-06,KAL,KE,대한항공,국제,PRG,출발,정기,여객,3949,21,579,133138,108110,0,73982
2023-06,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3245978,2809417,0,0
2023-06,KAL,KE,대한항공,국제,PVG,도착,정기,여객,5653,15,4500,759969,738668,0,172814
2023-06,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,713037,642916,0,0
2023-06,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,2256659,1238790,10264,0
2023-06,KAL,KE,대한항공,국제,PVG,출발,정기,여객,5640,21,2587,278238,223402,0,121663
2023-06,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,463922,260367,0,0
2023-06,KAL,KE,대한항공,국제,RGN,도착,정기,여객,868,1,275,61644,53511,0,31834
2023-06,KAL,KE,대한항공,국제,RGN,도착,부정기,여객,267,0,0,0,0,0,6152
2023-06,KAL,KE,대한항공,국제,RGN,출발,정기,여객,650,2,98,24657,18112,0,20773
2023-06,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,301120,265798,0,0
2023-06,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,1303732,595392,0,0
2023-06,KAL,KE,대한항공,국제,SEA,도착,정기,여객,4272,29,4084,283218,115346,0,213004
2023-06,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,119980,90699,0,0
2023-06,KAL,KE,대한항공,국제,SEA,출발,정기,여객,4550,53,3618,285197,277917,555,215705
2023-06,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,1187994,422029,0,0
2023-06,KAL,KE,대한항공,국제,SFO,도착,정기,여객,5846,25,2134,331681,218267,0,183719
2023-06,KAL,KE,대한항공,국제,SFO,출발,정기,여객,5522,42,2303,462707,266580,3145,192166
2023-06,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,906317,690851,0,0
2023-06,KAL,KE,대한항공,국제,SGN,도착,정기,여객,7591,44,9655,561138,413981,0,479387
2023-06,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,169087,127526,0,0
2023-06,KAL,KE,대한항공,국제,SGN,출발,정기,여객,7117,63,11704,246280,148899,10207,554673
2023-06,KAL,KE,대한항공,국제,SHE,도착,정기,여객,2966,19,2187,122337,119935,807,111624
2023-06,KAL,KE,대한항공,국제,SHE,출발,정기,여객,2904,32,2083,26003,16569,0,100509
2023-06,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,582754,346328,0,0
2023-06,KAL,KE,대한항공,국제,SIN,도착,정기,여객,21131,113,2843,576619,305953,0,327194
2023-06,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,661668,419841,0,0
2023-06,KAL,KE,대한항공,국제,SIN,출발,정기,여객,20917,139,3348,598685,371027,18893,359526
2023-06,KAL,KE,대한항공,국제,SYD,도착,정기,여객,4739,46,1870,127993,44000,0,116872
2023-06,KAL,KE,대한항공,국제,SYD,출발,정기,여객,5029,38,821,273216,235249,33627,109264
2023-06,KAL,KE,대한항공,국제,SZX,도착,정기,여객,2502,10,142,328596,289851,0,33979
2023-06,KAL,KE,대한항공,국제,SZX,출발,정기,여객,1971,5,85,150814,99176,0,22622
2023-06,KAL,KE,대한항공,국제,TAO,도착,정기,여객,2396,10,1632,381819,371222,0,70612
2023-06,KAL,KE,대한항공,국제,TAO,출발,정기,여객,2300,11,1329,108247,81227,4449,58874
2023-06,KAL,KE,대한항공,국제,TAS,도착,정기,여객,1815,14,432,14959,8435,4690,45505
2023-06,KAL,KE,대한항공,국제,TAS,출발,정기,여객,2122,28,389,53002,18183,1260,71388
2023-06,KAL,KE,대한항공,국제,TLV,도착,정기,여객,2011,9,260,38577,11654,0,37786
2023-06,KAL,KE,대한항공,국제,TLV,출발,정기,여객,1718,3,312,62768,26776,4562,33421
2023-06,KAL,KE,대한항공,국제,TPE,도착,정기,여객,10058,43,1993,85118,68511,0,158476
2023-06,KAL,KE,대한항공,국제,TPE,도착,부정기,화물,0,0,0,12989,8606,0,0
2023-06,KAL,KE,대한항공,국제,TPE,도착,부정기,여객,108,0,0,0,0,0,2047
2023-06,KAL,KE,대한항공,국제,TPE,출발,정기,여객,9994,49,1158,199941,57470,7598,145651
2023-06,KAL,KE,대한항공,국제,TPE,출발,부정기,화물,0,0,0,42334,13082,1082,0
2023-06,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1363448,1293837,4876,0
2023-06,KAL,KE,대한항공,국제,TSN,도착,정기,여객,2363,3,1293,40560,39326,845,67834
2023-06,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,959416,749761,0,0
2023-06,KAL,KE,대한항공,국제,TSN,출발,정기,여객,1972,12,879,25292,23664,0,45698
2023-06,KAL,KE,대한항공,국제,UBN,도착,정기,여객,5786,21,1872,9205,5911,0,122977
2023-06,KAL,KE,대한항공,국제,UBN,출발,정기,여객,5895,29,1935,119816,74312,1284,154248
2023-06,KAL,KE,대한항공,국제,VCE,출발,부정기,여객,405,0,0,0,0,0,6178
2023-06,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,21266,11241,0,0
2023-06,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,242264,208203,0,0
2023-06,KAL,KE,대한항공,국제,VIE,도착,정기,여객,4413,11,74,157771,18911,0,81996
2023-06,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1499956,542730,2496,0
2023-06,KAL,KE,대한항공,국제,VIE,출발,정기,여객,3935,19,488,132095,37534,2047,73549
2023-06,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,10036,2098,0,0
2023-06,KAL,KE,대한항공,국제,WUH,도착,부정기,화물,0,0,0,611536,546013,13191,0
2023-06,KAL,KE,대한항공,국제,WUH,출발,부정기,화물,0,0,0,137850,63798,0,0
2023-06,KAL,KE,대한항공,국제,XIY,도착,정기,여객,1824,11,384,759,13,0,39505
2023-06,KAL,KE,대한항공,국제,XIY,출발,정기,여객,1624,4,278,4039,1842,0,29499
2023-06,KAL,KE,대한항공,국제,XIY,출발,부정기,화물,0,0,0,260871,186802,0,0
2023-06,KAL,KE,대한항공,국제,XMN,도착,정기,여객,366,1,90,11522,9977,0,8223
2023-06,KAL,KE,대한항공,국제,XMN,출발,정기,여객,344,2,62,216,39,0,5302
2023-06,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,631834,395607,0,0
2023-06,KAL,KE,대한항공,국제,YNJ,도착,정기,여객,3387,23,423,135,0,0,57911
2023-06,KAL,KE,대한항공,국제,YNJ,출발,정기,여객,3584,23,348,0,0,0,48318
2023-06,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,66271,4580,0,0
2023-06,KAL,KE,대한항공,국제,YVR,도착,정기,여객,5430,39,2411,54969,40125,0,199734
2023-06,KAL,KE,대한항공,국제,YVR,출발,정기,여객,4638,85,3284,238745,174054,36323,243155
2023-06,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,245306,131119,0,0
2023-06,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,4416,18,3199,27315,7046,0,197587
2023-06,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,563464,554114,145,0
2023-06,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,3661,77,4166,243201,210538,19611,251361
2023-06,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,249716,60120,0,0
2023-06,KAL,KE,대한항공,국제,ZRH,도착,정기,여객,3519,6,44,112474,52791,0,65584
2023-06,KAL,KE,대한항공,국제,ZRH,출발,정기,화물,0,0,0,11920,10403,0,0
2023-06,KAL,KE,대한항공,국제,ZRH,출발,정기,여객,3362,13,125,51261,41798,0,60709
2023-06,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,5253,8,193,172858,0,0,93297
2023-06,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,4849,18,577,234508,0,4063,97918
2023-06,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,4038,46,253,3713,0,885,68649
2023-06,KZR,KC,아스타나항공,국제,ALA,도착,부정기,여객,435,4,10,210,0,188,7029
2023-06,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,4141,47,383,57041,0,4530,96900
2023-06,KZR,KC,아스타나항공,국제,ALA,출발,부정기,여객,359,5,39,224,0,0,9595
2023-06,LAO,QV,라오 항공,국제,VTE,도착,정기,여객,2407,4,284,1593,0,235,36666
2023-06,LAO,QV,라오 항공,국제,VTE,출발,정기,여객,2485,1,112,5035,0,1653,39895
2023-06,LHA,GI,롱하오 항공,국제,CGO,도착,부정기,화물,0,0,0,38122,0,2955,0
2023-06,LHA,GI,롱하오 항공,국제,CGO,출발,부정기,화물,0,0,0,57237,0,0,0
2023-06,LHA,GI,롱하오 항공,국제,YNT,도착,부정기,화물,0,0,0,52830,0,0,0
2023-06,LHA,GI,롱하오 항공,국제,YNT,출발,부정기,화물,0,0,0,67400,0,0,0
2023-06,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,4659,6,12,78894,0,816,86341
2023-06,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,3773,6,18,167684,0,0,71615
2023-06,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,5513,9,51,158800,0,12820,97324
2023-06,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,5705,17,15,244264,0,6721,110411
2023-06,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,5141,16,106,239211,0,2807,73118
2023-06,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,5646,33,103,297276,0,12590,99080
2023-06,MGL,OM,몽골항공,국제,UBN,도착,정기,여객,8818,59,941,9860,0,1889,158154
2023-06,MGL,OM,몽골항공,국제,UBN,도착,부정기,화물,0,0,0,3419,39,0,0
2023-06,MGL,OM,몽골항공,국제,UBN,도착,부정기,여객,1383,10,100,0,0,0,22126
2023-06,MGL,OM,몽골항공,국제,UBN,출발,정기,여객,8658,93,1934,53328,0,1264,208158
2023-06,MGL,OM,몽골항공,국제,UBN,출발,부정기,화물,0,0,0,68163,0,0,0
2023-06,MGL,OM,몽골항공,국제,UBN,출발,부정기,여객,1487,23,162,57,0,0,34122
2023-06,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,1161,1,10,14056,0,10495,34039
2023-06,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,1008,1,13,4034,0,0,24462
2023-06,MXD,OD,바틱에어,국제,KUL,도착,정기,여객,843,3,0,0,0,0,9495
2023-06,MXD,OD,바틱에어,국제,KUL,출발,정기,여객,811,5,2,0,0,0,10577
2023-06,PAC,PO,폴라에어카고,국제,ANC,도착,정기,화물,0,0,0,98,0,0,0
2023-06,PAC,PO,폴라에어카고,국제,ANC,출발,정기,화물,0,0,0,4957,4957,0,0
2023-06,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,1167271,420622,0,0
2023-06,PAC,PO,폴라에어카고,국제,CVG,도착,부정기,화물,0,0,0,75163,20716,0,0
2023-06,PAC,PO,폴라에어카고,국제,CVG,출발,정기,화물,0,0,0,839669,166979,0,0
2023-06,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,56852,9677,0,0
2023-06,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,1080054,287052,0,0
2023-06,PAC,PO,폴라에어카고,국제,HKG,출발,부정기,화물,0,0,0,37224,37215,0,0
2023-06,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,1582180,180595,0,0
2023-06,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,145141,63747,0,0
2023-06,PAC,PO,폴라에어카고,국제,LEJ,도착,정기,화물,0,0,0,279538,0,0,0
2023-06,PAC,PO,폴라에어카고,국제,MIA,도착,정기,화물,0,0,0,311155,160383,0,0
2023-06,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,493598,131176,0,0
2023-06,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,766981,18526,0,0
2023-06,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,613805,246001,0,0
2023-06,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,663820,442565,0,0
2023-06,PAC,PO,폴라에어카고,국제,SIN,도착,정기,화물,0,0,0,221760,104853,0,0
2023-06,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,152182,96971,0,0
2023-06,PAC,PO,폴라에어카고,국제,SZX,출발,정기,화물,0,0,0,442779,210028,0,0
2023-06,PAC,PO,폴라에어카고,국제,TPE,도착,정기,화물,0,0,0,66424,23072,0,0
2023-06,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,670798,184003,0,0
2023-06,PAL,PR,필리핀항공,국제,CEB,도착,정기,여객,4831,56,12,6768,0,0,56978
2023-06,PAL,PR,필리핀항공,국제,CEB,출발,정기,여객,5379,62,48,65,0,0,58062
2023-06,PAL,PR,필리핀항공,국제,CRK,도착,정기,여객,3682,5,15,0,0,0,48633
2023-06,PAL,PR,필리핀항공,국제,CRK,출발,정기,여객,4074,4,133,5369,0,0,60950
2023-06,PAL,PR,필리핀항공,국제,KLO,도착,정기,여객,4924,22,6,0,0,0,57368
2023-06,PAL,PR,필리핀항공,국제,KLO,출발,정기,여객,4853,15,6,0,0,0,52594
2023-06,PAL,PR,필리핀항공,국제,KLO,출발,부정기,여객,115,1,0,0,0,0,1079
2023-06,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,9406,27,358,23180,0,0,132224
2023-06,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,9786,33,748,74093,0,1351,162254
2023-06,QDA,QW,청도항공,국제,TAO,도착,정기,여객,1517,4,5,495,0,0,16921
2023-06,QDA,QW,청도항공,국제,TAO,출발,정기,여객,2494,7,46,5110,0,3827,35518
2023-06,QFA,QF,콴타스항공,국제,SYD,도착,정기,여객,3174,45,446,7159,0,4149,59098
2023-06,QFA,QF,콴타스항공,국제,SYD,출발,정기,여객,2842,40,147,17350,0,1062,61942
2023-06,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1136620,0,3204,0
2023-06,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,10390,27,343,403101,0,10996,203975
2023-06,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1455829,0,4775,0
2023-06,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,10463,24,238,313460,0,13687,237936
2023-06,RBA,BI,로얄 브루나이 에어라인,국제,BWN,도착,정기,여객,663,7,8,11,0,11,8761
2023-06,RBA,BI,로얄 브루나이 에어라인,국제,BWN,출발,정기,여객,799,12,5,15466,0,480,16237
2023-06,RON,RON,나우루 항공,국제,INU,도착,부정기,여객,0,0,3,0,0,0,0
2023-06,SIA,SQ,싱가폴항공,국제,LAX,출발,정기,화물,0,0,0,896895,0,0,0
2023-06,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,화물,0,0,0,569437,0,0,0
2023-06,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,32314,182,441,871591,0,6222,448363
2023-06,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,34798,253,315,644862,0,13791,617986
2023-06,SVA,SV,사우디아 항공,국제,JED,도착,정기,여객,1162,5,17,19253,0,0,22626
2023-06,SVA,SV,사우디아 항공,국제,JED,출발,정기,여객,1752,11,31,89826,0,0,39380
2023-06,SVA,SV,사우디아 항공,국제,RUH,도착,정기,여객,1730,6,9,6334,0,0,34619
2023-06,SVA,SV,사우디아 항공,국제,RUH,출발,정기,여객,1217,12,30,112343,0,0,31223
2023-06,SWM,ZA,스카이앙코르항공,국제,PNH,도착,정기,여객,1311,5,0,989,0,811,21896
2023-06,SWM,ZA,스카이앙코르항공,국제,PNH,출발,정기,여객,1114,7,0,1244,0,406,20339
2023-06,TAX,XJ,타이 에어아시아 엑스,국제,BKK,도착,정기,여객,12403,26,0,292898,0,0,104697
2023-06,TAX,XJ,타이 에어아시아 엑스,국제,BKK,출발,정기,여객,12636,25,193,149688,0,15394,111512
2023-06,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,5570,17,0,10076,0,0,50735
2023-06,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,6615,21,1,15994,0,0,87264
2023-06,TGW,TR,스쿠트타이거항공,국제,TPE,도착,정기,여객,7643,16,0,5451,0,0,66816
2023-06,TGW,TR,스쿠트타이거항공,국제,TPE,출발,정기,여객,6373,13,0,0,0,0,87753
2023-06,THA,TG,타이항공,국제,BKK,도착,정기,여객,13965,44,294,1373375,0,3484,227089
2023-06,THA,TG,타이항공,국제,BKK,출발,정기,여객,15118,59,240,393306,0,1798,269477
2023-06,THY,TK,터키항공,국제,IST,도착,정기,화물,0,0,0,359934,0,880,0
2023-06,THY,TK,터키항공,국제,IST,도착,정기,여객,14278,26,465,622528,0,14584,260000
2023-06,THY,TK,터키항공,국제,IST,출발,정기,화물,0,0,0,724658,0,0,0
2023-06,THY,TK,터키항공,국제,IST,출발,정기,여객,14016,30,348,621531,0,565,257981
2023-06,TMG,GM,TRI-MG 인트라 아시아항공,국제,SGN,도착,부정기,화물,0,0,0,2706,0,0,0
2023-06,TTW,IT,타이거에어 타이완,국제,TPE,도착,정기,여객,5166,14,0,1840,0,1352,39767
2023-06,TTW,IT,타이거에어 타이완,국제,TPE,출발,정기,여객,3819,12,0,37707,0,0,45026
2023-06,TUA,T5,투르크메니스탄,국제,ASB,도착,부정기,화물,0,0,0,3891,0,0,0
2023-06,TUA,T5,투르크메니스탄,국제,ASB,출발,부정기,화물,0,0,0,28075,0,0,0
2023-06,TWB,TW,티웨이항공,국내,CJU,도착,부정기,여객,83,0,0,0,0,0,191
2023-06,TWB,TW,티웨이항공,국내,KWJ,도착,부정기,여객,188,0,0,0,0,0,679
2023-06,TWB,TW,티웨이항공,국제,BKI,도착,정기,여객,1437,5,0,0,0,0,14693
2023-06,TWB,TW,티웨이항공,국제,BKI,출발,정기,여객,2076,6,2,0,0,0,18856
2023-06,TWB,TW,티웨이항공,국제,BKK,도착,정기,여객,8847,7,59,376724,0,27900,74496
2023-06,TWB,TW,티웨이항공,국제,BKK,출발,정기,여객,9188,8,148,110934,0,0,73959
2023-06,TWB,TW,티웨이항공,국제,CEB,도착,정기,여객,3246,38,27,0,0,0,22123
2023-06,TWB,TW,티웨이항공,국제,CEB,출발,정기,여객,3676,32,20,0,0,0,22568
2023-06,TWB,TW,티웨이항공,국제,CTS,도착,정기,여객,7470,19,5,0,0,0,79481
2023-06,TWB,TW,티웨이항공,국제,CTS,도착,부정기,여객,4918,10,17,0,0,0,50878
